time_rounded,meter_id,energy_heat_kwh,volume_flow_m3,current_power,t_supply,t_return
2018-01-03 00:00:00+00:00,10,17568.9,427.2,1.9,69.9,33.7
2018-01-03 01:00:00+00:00,10,17571.0,427.2,2.1,69.9,33.7
2018-01-03 02:00:00+00:00,10,17573.0,427.3,2.0,69.9,33.7
2018-01-03 03:00:00+00:00,10,17575.0,427.3,2.0,69.9,33.7
2018-01-03 04:00:00+00:00,10,17577.1,427.3,2.1,69.9,33.7
2018-01-03 05:00:00+00:00,10,17579.0,427.4,1.9,69.9,33.7
2018-01-03 06:00:00+00:00,10,17582.0,427.4,3.0,69.9,33.7
2018-01-03 07:00:00+00:00,10,17585.0,427.5,3.0,69.9,33.7
2018-01-03 08:00:00+00:00,10,17588.0,427.6,3.0,69.9,33.6
2018-01-03 09:00:00+00:00,10,17590.0,427.6,2.0,69.9,33.7
2018-01-03 10:00:00+00:00,10,17592.9,427.7,2.9,69.9,33.6
2018-01-03 11:00:00+00:00,10,17595.9,427.7,3.0,69.9,33.7
2018-01-03 12:00:00+00:00,10,17597.9,427.8,2.0,69.9,33.6
2018-01-03 13:00:00+00:00,10,17600.9,427.8,3.0,69.9,33.7
2018-01-03 14:00:00+00:00,10,17603.0,427.9,2.1,69.9,33.6
2018-01-03 15:00:00+00:00,10,17605.0,427.9,2.0,69.9,33.6
2018-01-03 16:00:00+00:00,10,17607.0,427.9,2.0,69.9,33.7
2018-01-03 17:00:00+00:00,10,17608.0,428.0,1.0,69.9,33.6
2018-01-03 18:00:00+00:00,10,17609.9,428.0,1.9,69.9,33.6
2018-01-03 19:00:00+00:00,10,17613.9,428.1,4.0,69.9,33.6
2018-01-03 20:00:00+00:00,10,17616.0,428.1,2.1,69.9,33.6
2018-01-03 21:00:00+00:00,10,17617.0,428.2,1.0,69.9,33.6
2018-01-03 22:00:00+00:00,10,17618.0,428.2,1.0,69.9,33.6
2018-01-03 23:00:00+00:00,10,17618.0,428.2,0.0,69.9,33.6
2018-01-04 00:00:00+00:00,10,17619.0,428.2,1.0,69.9,33.6
2018-01-04 01:00:00+00:00,10,17620.0,428.2,1.0,69.9,33.6
2018-01-04 02:00:00+00:00,10,17621.0,428.3,1.0,69.9,33.6
2018-01-04 03:00:00+00:00,10,17622.0,428.3,1.0,69.9,33.6
2018-01-04 04:00:00+00:00,10,17623.0,428.3,1.0,69.9,33.6
2018-01-04 05:00:00+00:00,10,17624.0,428.3,1.0,69.9,33.6
2018-01-04 06:00:00+00:00,10,17626.0,428.4,2.0,69.9,33.6
2018-01-04 07:00:00+00:00,10,17627.0,428.4,1.0,69.9,33.6
