time_rounded,meter_id,energy_heat_kwh,volume_flow_m3,current_power,t_supply,t_return
2018-01-03 00:00:00+00:00,6,7058.7,210.4,2.6,64.2,34.7
2018-01-03 01:00:00+00:00,6,7061.7,210.5,3.0,64.2,34.7
2018-01-03 02:00:00+00:00,6,7064.9,210.5,3.2,64.2,34.7
2018-01-03 03:00:00+00:00,6,7067.7,210.6,2.8,64.2,34.7
2018-01-03 04:00:00+00:00,6,7070.6,210.7,2.9,64.2,34.7
2018-01-03 05:00:00+00:00,6,7072.8,210.7,2.2,64.2,34.7
2018-01-03 06:00:00+00:00,6,7076.8,210.8,4.0,64.2,34.7
2018-01-03 07:00:00+00:00,6,7079.7,210.9,2.9,64.2,34.7
2018-01-03 08:00:00+00:00,6,7082.8,211.0,3.1,64.2,34.7
2018-01-03 09:00:00+00:00,6,7085.7,211.0,2.9,64.2,34.7
2018-01-03 10:00:00+00:00,6,7088.7,211.1,3.0,64.2,34.7
2018-01-03 11:00:00+00:00,6,7091.7,211.2,3.0,64.2,34.7
2018-01-03 12:00:00+00:00,6,7094.8,211.2,3.1,64.2,34.7
2018-01-03 13:00:00+00:00,6,7098.2,211.3,3.4,64.2,34.7
2018-01-03 14:00:00+00:00,6,7101.2,211.4,3.0,64.2,34.7
2018-01-03 15:00:00+00:00,6,7103.8,211.4,2.6,64.2,34.7
2018-01-03 16:00:00+00:00,6,7106.8,211.5,3.0,64.2,34.7
2018-01-03 17:00:00+00:00,6,7110.0,211.6,3.2,64.2,34.7
2018-01-03 18:00:00+00:00,6,7113.7,211.6,3.7,64.3,34.7
2018-01-03 19:00:00+00:00,6,7117.6,211.7,3.9,64.2,34.7
2018-01-03 20:00:00+00:00,6,7120.7,211.8,3.1,64.2,34.7
2018-01-03 21:00:00+00:00,6,7123.8,211.8,3.1,64.3,34.7
2018-01-03 22:00:00+00:00,6,7125.9,211.9,2.1,64.3,34.7
2018-01-03 23:00:00+00:00,6,7128.5,212.0,2.6,64.2,34.7
2018-01-04 00:00:00+00:00,6,7131.2,212.0,2.7,64.3,34.7
2018-01-04 01:00:00+00:00,6,7133.8,212.1,2.6,64.2,34.7
2018-01-04 02:00:00+00:00,6,7136.7,212.1,2.9,64.3,34.7
2018-01-04 03:00:00+00:00,6,7139.8,212.2,3.1,64.3,34.7
2018-01-04 04:00:00+00:00,6,7142.8,212.3,3.0,64.2,34.7
2018-01-04 05:00:00+00:00,6,7145.7,212.3,2.9,64.3,34.7
2018-01-04 06:00:00+00:00,6,7150.5,212.4,4.8,64.3,34.7
2018-01-04 07:00:00+00:00,6,7153.4,212.5,2.9,64.3,34.7
2018-01-04 08:00:00+00:00,6,7156.2,212.6,2.8,64.3,34.7
2018-01-04 09:00:00+00:00,6,7159.3,212.6,3.1,64.3,34.7
2018-01-04 10:00:00+00:00,6,7162.7,212.7,3.4,64.3,34.7
2018-01-04 11:00:00+00:00,6,7165.7,212.7,3.0,64.3,34.7
2018-01-04 12:00:00+00:00,6,7167.8,212.8,2.1,64.3,34.7
2018-01-04 13:00:00+00:00,6,7170.7,212.9,2.9,64.3,34.7
2018-01-04 14:00:00+00:00,6,7173.7,212.9,3.0,64.3,34.7
2018-01-04 15:00:00+00:00,6,7176.6,213.0,2.9,64.3,34.7
2018-01-04 16:00:00+00:00,6,7181.6,213.1,5.0,64.3,34.7
2018-01-04 17:00:00+00:00,6,7184.7,213.2,3.1,64.3,34.6
2018-01-04 18:00:00+00:00,6,7187.7,213.2,3.0,64.3,34.7
2018-01-04 19:00:00+00:00,6,7190.8,213.3,3.1,64.3,34.7
2018-01-04 20:00:00+00:00,6,7192.9,213.3,2.1,64.3,34.7
2018-01-04 21:00:00+00:00,6,7195.5,213.4,2.6,64.3,34.7
2018-01-04 22:00:00+00:00,6,7197.8,213.5,2.3,64.3,34.6
2018-01-04 23:00:00+00:00,6,7200.3,213.5,2.5,64.3,34.6
