time_rounded,meter_id,energy_heat_kwh,volume_flow_m3,current_power,t_supply,t_return
2018-01-03 00:00:00+00:00,9,3725.7,94.1,1.9,69.4,34.5
2018-01-03 01:00:00+00:00,9,3727.7,94.1,2.0,69.4,34.5
2018-01-03 02:00:00+00:00,9,3729.0,94.2,1.3,69.4,34.5
2018-01-03 03:00:00+00:00,9,3731.8,94.2,2.8,69.4,34.5
2018-01-03 04:00:00+00:00,9,3733.8,94.3,2.0,69.4,34.5
2018-01-03 05:00:00+00:00,9,3735.7,94.3,1.9,69.4,34.5
2018-01-03 06:00:00+00:00,9,3738.5,94.4,2.8,69.4,34.5
2018-01-03 07:00:00+00:00,9,3741.0,94.5,2.5,69.3,34.5
2018-01-03 08:00:00+00:00,9,3742.8,94.5,1.8,69.4,34.5
2018-01-03 09:00:00+00:00,9,3745.7,94.6,2.9,69.4,34.5
2018-01-03 10:00:00+00:00,9,3747.9,94.6,2.2,69.4,34.5
2018-01-03 11:00:00+00:00,9,3749.7,94.7,1.8,69.4,34.5
2018-01-03 12:00:00+00:00,9,3751.9,94.7,2.2,69.4,34.5
2018-01-03 13:00:00+00:00,9,3754.1,94.8,2.2,69.4,34.5
2018-01-03 14:00:00+00:00,9,3755.8,94.8,1.7,69.4,34.5
2018-01-03 15:00:00+00:00,9,3758.7,94.9,2.9,69.4,34.5
2018-01-03 16:00:00+00:00,9,3760.3,94.9,1.6,69.4,34.5
2018-01-03 17:00:00+00:00,9,3761.9,94.9,1.6,69.4,34.5
2018-01-03 18:00:00+00:00,9,3764.0,95.0,2.1,69.4,34.5
2018-01-03 19:00:00+00:00,9,3765.2,95.0,1.2,69.4,34.5
2018-01-03 20:00:00+00:00,9,3766.9,95.1,1.7,69.4,34.5
2018-01-03 21:00:00+00:00,9,3768.8,95.1,1.9,69.4,34.5
2018-01-03 22:00:00+00:00,9,3770.0,95.1,1.2,69.4,34.5
2018-01-03 23:00:00+00:00,9,3771.8,95.2,1.8,69.4,34.5
2018-01-04 00:00:00+00:00,9,3772.9,95.2,1.1,69.4,34.5
2018-01-04 01:00:00+00:00,9,3774.9,95.3,2.0,69.4,34.5
2018-01-04 02:00:00+00:00,9,3776.8,95.3,1.9,69.4,34.5
2018-01-04 03:00:00+00:00,9,3777.9,95.3,1.1,69.4,34.5
2018-01-04 04:00:00+00:00,9,3780.0,95.4,2.1,69.4,34.5
2018-01-04 05:00:00+00:00,9,3782.2,95.4,2.2,69.4,34.5
2018-01-04 06:00:00+00:00,9,3783.9,95.5,1.7,69.4,34.5
2018-01-04 07:00:00+00:00,9,3784.9,95.5,1.0,69.4,34.5
2018-01-04 08:00:00+00:00,9,3786.8,95.5,1.9,69.4,34.5
2018-01-04 09:00:00+00:00,9,3788.0,95.6,1.2,69.4,34.5
2018-01-04 10:00:00+00:00,9,3789.9,95.6,1.9,69.4,34.5
2018-01-04 11:00:00+00:00,9,3791.7,95.6,1.8,69.4,34.5
2018-01-04 12:00:00+00:00,9,3793.0,95.7,1.3,69.4,34.5
2018-01-04 13:00:00+00:00,9,3794.8,95.7,1.8,69.4,34.5
2018-01-04 14:00:00+00:00,9,3796.1,95.8,1.3,69.4,34.5
2018-01-04 15:00:00+00:00,9,3797.9,95.8,1.8,69.4,34.5
2018-01-04 16:00:00+00:00,9,3799.7,95.8,1.8,69.4,34.5
2018-01-04 17:00:00+00:00,9,3801.0,95.9,1.3,69.4,34.5
2018-01-04 18:00:00+00:00,9,3802.8,95.9,1.8,69.4,34.5
2018-01-04 19:00:00+00:00,9,3804.8,95.9,2.0,69.5,34.5
2018-01-04 20:00:00+00:00,9,3805.9,96.0,1.1,69.4,34.5
2018-01-04 21:00:00+00:00,9,3807.8,96.0,1.9,69.4,34.5
2018-01-04 22:00:00+00:00,9,3809.8,96.1,2.0,69.4,34.5
2018-01-04 23:00:00+00:00,9,3811.0,96.1,1.2,69.4,34.5
2018-01-05 00:00:00+00:00,9,3812.8,96.1,1.8,69.4,34.5
2018-01-05 01:00:00+00:00,9,3814.1,96.2,1.3,69.4,34.5
2018-01-05 02:00:00+00:00,9,3815.9,96.2,1.8,69.4,34.5
