time_rounded,meter_id,energy_heat_kwh,volume_flow_m3,current_power,t_supply,t_return
2018-01-03 00:00:00+00:00,3,5982.8,176.2,2.0,65.3,35.5
2018-01-03 01:00:00+00:00,3,5984.8,176.3,2.0,65.3,35.5
2018-01-03 02:00:00+00:00,3,5987.7,176.3,2.9,65.3,35.5
2018-01-03 03:00:00+00:00,3,5989.8,176.4,2.1,65.3,35.5
2018-01-03 04:00:00+00:00,3,5994.5,176.5,4.7,65.3,35.5
2018-01-03 05:00:00+00:00,3,5995.9,176.5,1.4,65.4,35.5
2018-01-03 06:00:00+00:00,3,5998.7,176.6,2.8,65.3,35.5
2018-01-03 07:00:00+00:00,3,6001.7,176.7,3.0,65.3,35.5
2018-01-03 08:00:00+00:00,3,6003.8,176.7,2.1,65.4,35.5
2018-01-03 09:00:00+00:00,3,6005.8,176.8,2.0,65.3,35.5
2018-01-03 10:00:00+00:00,3,6008.1,176.8,2.3,65.4,35.5
2018-01-03 11:00:00+00:00,3,6009.8,176.9,1.7,65.3,35.4
2018-01-03 12:00:00+00:00,3,6012.7,176.9,2.9,65.4,35.5
2018-01-03 13:00:00+00:00,3,6014.8,177.0,2.1,65.3,35.5
2018-01-03 14:00:00+00:00,3,6018.6,177.1,3.8,65.3,35.4
2018-01-03 15:00:00+00:00,3,6019.9,177.1,1.3,65.4,35.5
2018-01-03 16:00:00+00:00,3,6021.8,177.2,1.9,65.3,35.4
2018-01-03 17:00:00+00:00,3,6026.5,177.3,4.7,65.3,35.4
2018-01-03 18:00:00+00:00,3,6027.9,177.3,1.4,65.4,35.4
2018-01-03 19:00:00+00:00,3,6029.9,177.3,2.0,65.4,35.5
2018-01-03 20:00:00+00:00,3,6034.5,177.4,4.6,65.4,35.4
2018-01-03 21:00:00+00:00,3,6036.8,177.5,2.3,65.4,35.4
2018-01-03 22:00:00+00:00,3,6040.7,177.6,3.9,65.4,35.4
2018-01-03 23:00:00+00:00,3,6041.9,177.6,1.2,65.4,35.4
2018-01-04 00:00:00+00:00,3,6046.5,177.7,4.6,65.4,35.4
2018-01-04 01:00:00+00:00,3,6047.9,177.7,1.4,65.4,35.4
2018-01-04 02:00:00+00:00,3,6048.9,177.8,1.0,65.4,35.4
2018-01-04 03:00:00+00:00,3,6050.9,177.8,2.0,65.4,35.4
2018-01-04 04:00:00+00:00,3,6053.8,177.9,2.9,65.4,35.4
2018-01-04 05:00:00+00:00,3,6056.7,178.0,2.9,65.4,35.4
2018-01-04 06:00:00+00:00,3,6057.9,178.0,1.2,65.4,35.4
2018-01-04 07:00:00+00:00,3,6060.7,178.1,2.8,65.4,35.4
2018-01-04 08:00:00+00:00,3,6064.7,178.1,4.0,65.4,35.4
2018-01-04 09:00:00+00:00,3,6066.8,178.2,2.1,65.4,35.4
2018-01-04 10:00:00+00:00,3,6068.8,178.2,2.0,65.4,35.4
2018-01-04 11:00:00+00:00,3,6069.9,178.3,1.1,65.4,35.4
2018-01-04 12:00:00+00:00,3,6072.7,178.3,2.8,65.4,35.4
2018-01-04 13:00:00+00:00,3,6073.9,178.4,1.2,65.4,35.4
2018-01-04 14:00:00+00:00,3,6076.7,178.4,2.8,65.4,35.4
2018-01-04 15:00:00+00:00,3,6077.9,178.5,1.2,65.4,35.4
2018-01-04 16:00:00+00:00,3,6080.7,178.5,2.8,65.4,35.4
2018-01-04 17:00:00+00:00,3,6082.8,178.6,2.1,65.4,35.4
2018-01-04 18:00:00+00:00,3,6085.8,178.6,3.0,65.4,35.4
2018-01-04 19:00:00+00:00,3,6088.7,178.7,2.9,65.4,35.4
2018-01-04 20:00:00+00:00,3,6091.7,178.8,3.0,65.4,35.4
2018-01-04 21:00:00+00:00,3,6093.8,178.9,2.1,65.4,35.4
2018-01-04 22:00:00+00:00,3,6096.8,178.9,3.0,65.4,35.4
2018-01-04 23:00:00+00:00,3,6100.7,179.0,3.9,65.4,35.4
2018-01-05 00:00:00+00:00,3,6103.7,179.1,3.0,65.4,35.4
2018-01-05 01:00:00+00:00,3,6107.6,179.2,3.9,65.4,35.4
2018-01-05 02:00:00+00:00,3,6109.8,179.3,2.2,65.4,35.4
2018-01-05 03:00:00+00:00,3,6112.7,179.4,2.9,65.4,35.4
2018-01-05 04:00:00+00:00,3,6114.8,179.5,2.1,65.4,35.4
2018-01-05 05:00:00+00:00,3,6118.6,179.5,3.8,65.4,35.4
2018-01-05 06:00:00+00:00,3,6120.8,179.6,2.2,65.4,35.4
