time_rounded,meter_id,energy_heat_kwh,volume_flow_m3,current_power,t_supply,t_return
2018-01-03 00:00:00+00:00,26,8834.8,190.4,3.1,69.1,28.2
2018-01-03 01:00:00+00:00,26,8838.2,190.5,3.4,69.1,28.2
2018-01-03 02:00:00+00:00,26,8841.7,190.5,3.5,69.1,28.2
2018-01-03 03:00:00+00:00,26,8844.9,190.6,3.2,69.1,28.2
2018-01-03 04:00:00+00:00,26,8848.1,190.7,3.2,69.1,28.2
2018-01-03 05:00:00+00:00,26,8850.8,190.7,2.7,69.1,28.2
2018-01-03 06:00:00+00:00,26,8854.2,190.8,3.4,69.1,28.2
2018-01-03 07:00:00+00:00,26,8857.6,190.9,3.4,69.1,28.2
2018-01-03 08:00:00+00:00,26,8861.7,190.9,4.1,69.1,28.2
2018-01-03 09:00:00+00:00,26,8864.7,191.0,3.0,69.1,28.2
2018-01-03 10:00:00+00:00,26,8868.6,191.1,3.9,69.1,28.2
2018-01-03 11:00:00+00:00,26,8871.7,191.1,3.1,69.1,28.2
2018-01-03 12:00:00+00:00,26,8875.6,191.2,3.9,69.1,28.2
2018-01-03 13:00:00+00:00,26,8878.7,191.3,3.1,69.1,28.2
2018-01-03 14:00:00+00:00,26,8881.7,191.3,3.0,69.1,28.2
2018-01-03 15:00:00+00:00,26,8885.6,191.4,3.9,69.1,28.2
2018-01-03 16:00:00+00:00,26,8888.7,191.5,3.1,69.1,28.2
2018-01-03 17:00:00+00:00,26,8891.7,191.5,3.0,69.1,28.2
2018-01-03 18:00:00+00:00,26,8895.6,191.6,3.9,69.1,28.2
2018-01-03 19:00:00+00:00,26,8898.7,191.7,3.1,69.1,28.2
2018-01-03 20:00:00+00:00,26,8902.6,191.7,3.9,69.2,28.2
2018-01-03 21:00:00+00:00,26,8905.7,191.8,3.1,69.1,28.2
2018-01-03 22:00:00+00:00,26,8908.7,191.9,3.0,69.1,28.2
2018-01-03 23:00:00+00:00,26,8912.6,192.0,3.9,69.1,28.2
2018-01-04 00:00:00+00:00,26,8915.7,192.0,3.1,69.1,28.2
2018-01-04 01:00:00+00:00,26,8918.7,192.1,3.0,69.1,28.2
2018-01-04 02:00:00+00:00,26,8922.5,192.2,3.8,69.1,28.2
2018-01-04 03:00:00+00:00,26,8925.6,192.2,3.1,69.1,28.2
2018-01-04 04:00:00+00:00,26,8929.7,192.3,4.1,69.1,28.2
2018-01-04 05:00:00+00:00,26,8932.7,192.4,3.0,69.1,28.2
2018-01-04 06:00:00+00:00,26,8936.6,192.4,3.9,69.2,28.2
2018-01-04 07:00:00+00:00,26,8939.7,192.5,3.1,69.2,28.2
2018-01-04 08:00:00+00:00,26,8943.7,192.6,4.0,69.1,28.2
2018-01-04 09:00:00+00:00,26,8946.7,192.6,3.0,69.2,28.2
2018-01-04 10:00:00+00:00,26,8950.6,192.7,3.9,69.2,28.2
2018-01-04 11:00:00+00:00,26,8953.7,192.8,3.1,69.1,28.2
2018-01-04 12:00:00+00:00,26,8956.7,192.8,3.0,69.2,28.2
2018-01-04 13:00:00+00:00,26,8960.7,192.9,4.0,69.2,28.2
2018-01-04 14:00:00+00:00,26,8963.7,193.0,3.0,69.1,28.2
2018-01-04 15:00:00+00:00,26,8966.8,193.0,3.1,69.2,28.2
2018-01-04 16:00:00+00:00,26,8970.6,193.1,3.8,69.2,28.2
2018-01-04 17:00:00+00:00,26,8973.7,193.2,3.1,69.2,28.2
2018-01-04 18:00:00+00:00,26,8977.5,193.2,3.8,69.2,28.2
2018-01-04 19:00:00+00:00,26,8980.7,193.3,3.2,69.2,28.2
2018-01-04 20:00:00+00:00,26,8983.7,193.4,3.0,69.2,28.2
2018-01-04 21:00:00+00:00,26,8987.2,193.4,3.5,69.2,28.2
2018-01-04 22:00:00+00:00,26,8990.4,193.5,3.2,69.2,28.2
2018-01-04 23:00:00+00:00,26,8993.7,193.6,3.3,69.2,28.2
2018-01-05 00:00:00+00:00,26,8997.0,193.6,3.3,69.2,28.2
2018-01-05 01:00:00+00:00,26,9000.6,193.7,3.6,69.2,28.2
2018-01-05 02:00:00+00:00,26,9003.7,193.8,3.1,69.2,28.2
2018-01-05 03:00:00+00:00,26,9006.8,193.8,3.1,69.2,28.3
2018-01-05 04:00:00+00:00,26,9010.4,193.9,3.6,69.2,28.2
2018-01-05 05:00:00+00:00,26,9014.1,194.0,3.7,69.2,28.2
2018-01-05 06:00:00+00:00,26,9017.9,194.0,3.8,69.2,28.3
2018-01-05 07:00:00+00:00,26,9021.2,194.1,3.3,69.2,28.3
2018-01-05 08:00:00+00:00,26,9024.7,194.2,3.5,69.2,28.2
2018-01-05 09:00:00+00:00,26,9028.6,194.3,3.9,69.2,28.2
2018-01-05 10:00:00+00:00,26,9032.1,194.3,3.5,69.2,28.3
2018-01-05 11:00:00+00:00,26,9035.6,194.4,3.5,69.2,28.2
2018-01-05 12:00:00+00:00,26,9039.1,194.5,3.5,69.2,28.2
2018-01-05 13:00:00+00:00,26,9042.6,194.5,3.5,69.2,28.3
2018-01-05 14:00:00+00:00,26,9045.7,194.6,3.1,69.2,28.3
2018-01-05 15:00:00+00:00,26,9049.5,194.7,3.8,69.2,28.2
2018-01-05 16:00:00+00:00,26,9052.7,194.7,3.2,69.2,28.3
2018-01-05 17:00:00+00:00,26,9056.5,194.8,3.8,69.2,28.3
2018-01-05 18:00:00+00:00,26,9059.5,194.9,3.0,69.2,28.3
2018-01-05 19:00:00+00:00,26,9063.6,195.0,4.1,69.2,28.2
2018-01-05 20:00:00+00:00,26,9066.7,195.0,3.1,69.2,28.3
2018-01-05 21:00:00+00:00,26,9070.6,195.1,3.9,69.2,28.3
2018-01-05 22:00:00+00:00,26,9073.8,195.2,3.2,69.2,28.2
2018-01-05 23:00:00+00:00,26,9076.5,195.2,2.7,69.2,28.3
2018-01-06 00:00:00+00:00,26,9079.9,195.3,3.4,69.2,28.3
2018-01-06 01:00:00+00:00,26,9084.0,195.4,4.1,69.2,28.3
2018-01-06 02:00:00+00:00,26,9087.3,195.5,3.3,69.2,28.2
2018-01-06 03:00:00+00:00,26,9091.2,195.5,3.9,69.2,28.3
2018-01-06 04:00:00+00:00,26,9094.6,195.6,3.4,69.2,28.3
2018-01-06 05:00:00+00:00,26,9097.7,195.7,3.1,69.2,28.3
2018-01-06 06:00:00+00:00,26,9101.6,195.8,3.9,69.2,28.3
2018-01-06 07:00:00+00:00,26,9105.7,195.8,4.1,69.2,28.3
2018-01-06 08:00:00+00:00,26,9109.7,195.9,4.0,69.2,28.3
2018-01-06 09:00:00+00:00,26,9112.8,196.0,3.1,69.2,28.3
2018-01-06 10:00:00+00:00,26,9116.6,196.0,3.8,69.2,28.3
2018-01-06 11:00:00+00:00,26,9120.2,196.1,3.6,69.2,28.3
2018-01-06 12:00:00+00:00,26,9123.6,196.2,3.4,69.2,28.3
2018-01-06 13:00:00+00:00,26,9127.4,196.3,3.8,69.2,28.3
2018-01-06 14:00:00+00:00,26,9131.6,196.3,4.2,69.2,28.3
2018-01-06 15:00:00+00:00,26,9135.0,196.4,3.4,69.2,28.3
2018-01-06 16:00:00+00:00,26,9138.2,196.5,3.2,69.2,28.3
2018-01-06 17:00:00+00:00,26,9142.6,196.5,4.4,69.2,28.3
2018-01-06 18:00:00+00:00,26,9146.5,196.6,3.9,69.2,28.3
2018-01-06 19:00:00+00:00,26,9150.4,196.7,3.9,69.2,28.3
2018-01-06 20:00:00+00:00,26,9153.9,196.8,3.5,69.2,28.3
2018-01-06 21:00:00+00:00,26,9158.2,196.8,4.3,69.3,28.3
2018-01-06 22:00:00+00:00,26,9161.9,196.9,3.7,69.3,28.3
2018-01-06 23:00:00+00:00,26,9166.0,197.0,4.1,69.3,28.3
2018-01-07 00:00:00+00:00,26,9170.3,197.1,4.3,69.2,28.3
2018-01-07 01:00:00+00:00,26,9174.1,197.2,3.8,69.2,28.3
2018-01-07 02:00:00+00:00,26,9178.5,197.3,4.4,69.2,28.3
2018-01-07 03:00:00+00:00,26,9183.1,197.4,4.6,69.2,28.3
2018-01-07 04:00:00+00:00,26,9187.4,197.5,4.3,69.2,28.3
2018-01-07 05:00:00+00:00,26,9191.5,197.5,4.1,69.3,28.3
2018-01-07 06:00:00+00:00,26,9196.5,197.6,5.0,69.3,28.3
2018-01-07 07:00:00+00:00,26,9201.5,197.7,5.0,69.3,28.3
2018-01-07 08:00:00+00:00,26,9205.6,197.8,4.1,69.3,28.3
2018-01-07 09:00:00+00:00,26,9210.4,197.9,4.8,69.3,28.3
2018-01-07 10:00:00+00:00,26,9215.5,198.0,5.1,69.3,28.3
2018-01-07 11:00:00+00:00,26,9219.9,198.1,4.4,69.3,28.3
2018-01-07 12:00:00+00:00,26,9225.0,198.2,5.1,69.3,28.3
2018-01-07 13:00:00+00:00,26,9229.5,198.2,4.5,69.3,28.3
2018-01-07 14:00:00+00:00,26,9233.5,198.3,4.0,69.3,28.3
2018-01-07 15:00:00+00:00,26,9237.5,198.4,4.0,69.3,28.3
2018-01-07 16:00:00+00:00,26,9241.7,198.5,4.2,69.3,28.3
2018-01-07 17:00:00+00:00,26,9246.4,198.6,4.7,69.3,28.3
2018-01-07 18:00:00+00:00,26,9251.0,198.6,4.6,69.3,28.3
2018-01-07 19:00:00+00:00,26,9255.4,198.7,4.4,69.3,28.3
2018-01-07 20:00:00+00:00,26,9259.2,198.8,3.8,69.3,28.3
2018-01-07 21:00:00+00:00,26,9264.2,198.9,5.0,69.3,28.3
2018-01-07 22:00:00+00:00,26,9268.1,199.0,3.9,69.3,28.3
2018-01-07 23:00:00+00:00,26,9272.5,199.1,4.4,69.3,28.3
2018-01-08 00:00:00+00:00,26,9276.4,199.1,3.9,69.3,28.3
2018-01-08 01:00:00+00:00,26,9280.6,199.2,4.2,69.3,28.3
2018-01-08 02:00:00+00:00,26,9285.1,199.3,4.5,69.3,28.3
2018-01-08 03:00:00+00:00,26,9289.8,199.4,4.7,69.3,28.3
2018-01-08 04:00:00+00:00,26,9293.8,199.4,4.0,69.4,28.3
2018-01-08 05:00:00+00:00,26,9298.5,199.5,4.7,69.4,28.3
2018-01-08 06:00:00+00:00,26,9302.6,199.6,4.1,69.4,28.3
2018-01-08 07:00:00+00:00,26,9306.5,199.7,3.9,69.4,28.3
2018-01-08 08:00:00+00:00,26,9311.5,199.8,5.0,69.4,28.3
2018-01-08 09:00:00+00:00,26,9315.6,199.8,4.1,69.4,28.3
2018-01-08 10:00:00+00:00,26,9319.3,199.9,3.7,69.4,28.3
2018-01-08 11:00:00+00:00,26,9323.3,200.0,4.0,69.4,28.3
2018-01-08 12:00:00+00:00,26,9327.5,200.1,4.2,69.4,28.3
2018-01-08 13:00:00+00:00,26,9331.1,200.1,3.6,69.4,28.3
2018-01-08 14:00:00+00:00,26,9335.1,200.2,4.0,69.4,28.3
2018-01-08 15:00:00+00:00,26,9339.3,200.3,4.2,69.4,28.3
2018-01-08 16:00:00+00:00,26,9342.9,200.3,3.6,69.4,28.3
2018-01-08 17:00:00+00:00,26,9346.7,200.4,3.8,69.4,28.3
2018-01-08 18:00:00+00:00,26,9350.5,200.5,3.8,69.4,28.3
2018-01-08 19:00:00+00:00,26,9354.5,200.6,4.0,69.4,28.3
2018-01-08 20:00:00+00:00,26,9358.9,200.6,4.4,69.4,28.3
2018-01-08 21:00:00+00:00,26,9363.5,200.7,4.6,69.4,28.3
2018-01-08 22:00:00+00:00,26,9368.5,200.8,5.0,69.4,28.3
2018-01-08 23:00:00+00:00,26,9372.5,200.9,4.0,69.4,28.3
2018-01-09 00:00:00+00:00,26,9375.9,201.0,3.4,69.4,28.3
2018-01-09 01:00:00+00:00,26,9380.2,201.0,4.3,69.4,28.3
2018-01-09 02:00:00+00:00,26,9383.7,201.1,3.5,69.4,28.3
