time_rounded,meter_id,energy_heat_kwh,volume_flow_m3,current_power,t_supply,t_return
2018-01-06 01:00:00+00:00,2,5317.3,108.3,3.4,72.4,29.1
2018-01-06 02:00:00+00:00,2,5322.0,108.3,4.7,72.5,29.1
2018-01-06 03:00:00+00:00,2,5326.8,108.4,4.8,72.4,29.1
2018-01-06 04:00:00+00:00,2,5330.7,108.5,3.9,72.4,29.1
2018-01-06 05:00:00+00:00,2,5334.9,108.6,4.2,72.4,29.1
2018-01-06 06:00:00+00:00,2,5339.4,108.7,4.5,72.4,29.1
2018-01-06 07:00:00+00:00,2,5344.2,108.8,4.8,72.4,29.1
2018-01-06 08:00:00+00:00,2,5347.9,108.9,3.7,72.4,29.1
2018-01-06 09:00:00+00:00,2,5353.1,109.0,5.2,72.4,29.1
2018-01-06 10:00:00+00:00,2,5357.8,109.1,4.7,72.4,29.1
2018-01-06 11:00:00+00:00,2,5362.6,109.1,4.8,72.5,29.1
2018-01-06 12:00:00+00:00,2,5366.0,109.2,3.4,72.4,29.1
2018-01-06 13:00:00+00:00,2,5371.2,109.3,5.2,72.4,29.1
2018-01-06 14:00:00+00:00,2,5375.0,109.4,3.8,72.4,29.1
2018-01-06 15:00:00+00:00,2,5379.5,109.5,4.5,72.4,29.1
2018-01-06 16:00:00+00:00,2,5384.9,109.6,5.4,72.4,29.1
2018-01-06 17:00:00+00:00,2,5389.7,109.7,4.8,72.4,29.1
2018-01-06 18:00:00+00:00,2,5394.9,109.8,5.2,72.4,29.1
2018-01-06 19:00:00+00:00,2,5400.1,109.9,5.2,72.4,29.1
2018-01-06 20:00:00+00:00,2,5403.9,110.0,3.8,72.4,29.1
2018-01-06 21:00:00+00:00,2,5407.9,110.0,4.0,72.5,29.1
2018-01-06 22:00:00+00:00,2,5412.6,110.1,4.7,72.5,29.1
2018-01-06 23:00:00+00:00,2,5417.3,110.2,4.7,72.5,29.1
2018-01-07 00:00:00+00:00,2,5422.0,110.3,4.7,72.4,29.1
2018-01-07 01:00:00+00:00,2,5427.4,110.4,5.4,72.5,29.1
2018-01-07 02:00:00+00:00,2,5432.6,110.5,5.2,72.5,29.1
2018-01-07 03:00:00+00:00,2,5437.7,110.7,5.1,72.4,29.1
2018-01-07 04:00:00+00:00,2,5442.8,110.8,5.1,72.4,29.1
2018-01-07 05:00:00+00:00,2,5449.0,110.9,6.2,72.4,29.1
2018-01-07 06:00:00+00:00,2,5454.2,111.0,5.2,72.4,29.1
2018-01-07 07:00:00+00:00,2,5459.9,111.1,5.7,72.4,29.1
2018-01-07 08:00:00+00:00,2,5465.8,111.2,5.9,72.4,29.1
2018-01-07 09:00:00+00:00,2,5472.1,111.3,6.3,72.5,29.1
2018-01-07 10:00:00+00:00,2,5478.0,111.4,5.9,72.5,29.1
2018-01-07 11:00:00+00:00,2,5483.4,111.5,5.4,72.5,29.1
2018-01-07 12:00:00+00:00,2,5487.8,111.6,4.4,72.5,29.1
2018-01-07 13:00:00+00:00,2,5492.6,111.7,4.8,72.5,29.1
2018-01-07 14:00:00+00:00,2,5496.5,111.7,3.9,72.5,29.1
2018-01-07 15:00:00+00:00,2,5499.9,111.8,3.4,72.5,29.1
2018-01-07 16:00:00+00:00,2,5505.2,111.9,5.3,72.5,29.1
2018-01-07 17:00:00+00:00,2,5509.8,112.0,4.6,72.5,29.1
2018-01-07 18:00:00+00:00,2,5514.8,112.1,5.0,72.5,29.1
2018-01-07 19:00:00+00:00,2,5519.1,112.2,4.3,72.5,29.1
2018-01-07 20:00:00+00:00,2,5523.9,112.3,4.8,72.5,29.1
2018-01-07 21:00:00+00:00,2,5528.0,112.3,4.1,72.5,29.1
2018-01-07 22:00:00+00:00,2,5532.8,112.4,4.8,72.5,29.1
2018-01-07 23:00:00+00:00,2,5536.9,112.5,4.1,72.5,29.1
2018-01-08 00:00:00+00:00,2,5542.5,112.6,5.6,72.5,29.1
2018-01-08 01:00:00+00:00,2,5547.0,112.7,4.5,72.5,29.1
2018-01-08 02:00:00+00:00,2,5552.2,112.8,5.2,72.5,29.1
2018-01-08 03:00:00+00:00,2,5557.9,112.9,5.7,72.5,29.1
2018-01-08 04:00:00+00:00,2,5562.3,113.0,4.4,72.5,29.1
2018-01-08 05:00:00+00:00,2,5568.0,113.1,5.7,72.5,29.1
2018-01-08 06:00:00+00:00,2,5572.8,113.2,4.8,72.5,29.1
2018-01-08 07:00:00+00:00,2,5579.0,113.3,6.2,72.5,29.1
2018-01-08 08:00:00+00:00,2,5583.2,113.4,4.2,72.5,29.1
2018-01-08 09:00:00+00:00,2,5587.7,113.4,4.5,72.6,29.1
2018-01-08 10:00:00+00:00,2,5593.2,113.5,5.5,72.6,29.1
2018-01-08 11:00:00+00:00,2,5597.3,113.6,4.1,72.6,29.1
2018-01-08 12:00:00+00:00,2,5601.8,113.7,4.5,72.6,29.1
2018-01-08 13:00:00+00:00,2,5605.8,113.7,4.0,72.6,29.1
2018-01-08 14:00:00+00:00,2,5609.6,113.8,3.8,72.6,29.1
2018-01-08 15:00:00+00:00,2,5614.1,113.9,4.5,72.6,29.1
2018-01-08 16:00:00+00:00,2,5618.1,114.0,4.0,72.6,29.1
2018-01-08 17:00:00+00:00,2,5622.3,114.1,4.2,72.6,29.1
2018-01-08 18:00:00+00:00,2,5627.5,114.2,5.2,72.6,29.1
2018-01-08 19:00:00+00:00,2,5633.0,114.3,5.5,72.6,29.1
2018-01-08 20:00:00+00:00,2,5637.5,114.4,4.5,72.6,29.1
2018-01-08 21:00:00+00:00,2,5642.9,114.5,5.4,72.6,29.1
2018-01-08 22:00:00+00:00,2,5646.9,114.5,4.0,72.6,29.1
2018-01-08 23:00:00+00:00,2,5651.2,114.6,4.3,72.6,29.1
2018-01-09 00:00:00+00:00,2,5655.9,114.7,4.7,72.6,29.1
2018-01-09 01:00:00+00:00,2,5659.9,114.8,4.0,72.6,29.1
2018-01-09 02:00:00+00:00,2,5665.0,114.9,5.1,72.6,29.1
2018-01-09 03:00:00+00:00,2,5670.3,115.0,5.3,72.6,29.1
2018-01-09 04:00:00+00:00,2,5675.2,115.1,4.9,72.6,29.1
2018-01-09 05:00:00+00:00,2,5679.8,115.2,4.6,72.6,29.1
2018-01-09 06:00:00+00:00,2,5685.4,115.3,5.6,72.6,29.1
2018-01-09 07:00:00+00:00,2,5690.7,115.4,5.3,72.6,29.1
2018-01-09 08:00:00+00:00,2,5695.7,115.5,5.0,72.6,29.1
2018-01-09 09:00:00+00:00,2,5702.6,115.6,6.9,72.6,29.1
2018-01-09 10:00:00+00:00,2,5715.5,115.8,12.9,72.7,29.1
2018-01-09 11:00:00+00:00,2,5720.5,115.9,5.0,72.7,29.1
2018-01-09 12:00:00+00:00,2,5724.7,116.0,4.2,72.7,29.1
2018-01-09 13:00:00+00:00,2,5728.0,116.1,3.3,72.6,29.1
2018-01-09 14:00:00+00:00,2,5731.7,116.2,3.7,72.6,29.1
2018-01-09 15:00:00+00:00,2,5735.7,116.2,4.0,72.7,29.1
2018-01-09 16:00:00+00:00,2,5740.2,116.3,4.5,72.7,29.1
2018-01-09 17:00:00+00:00,2,5745.0,116.4,4.8,72.7,29.1
2018-01-09 18:00:00+00:00,2,5749.1,116.5,4.1,72.7,29.1
2018-01-09 19:00:00+00:00,2,5753.0,116.6,3.9,72.7,29.1
2018-01-09 20:00:00+00:00,2,5758.9,116.7,5.9,72.7,29.1
2018-01-09 21:00:00+00:00,2,5762.8,116.8,3.9,72.7,29.1
2018-01-09 22:00:00+00:00,2,5766.4,116.8,3.6,72.7,29.1
2018-01-09 23:00:00+00:00,2,5770.1,116.9,3.7,72.7,29.1
2018-01-10 00:00:00+00:00,2,5774.2,117.0,4.1,72.7,29.1
2018-01-10 01:00:00+00:00,2,5780.1,117.1,5.9,72.7,29.1
2018-01-10 02:00:00+00:00,2,5784.4,117.2,4.3,72.7,29.1
2018-01-10 03:00:00+00:00,2,5789.2,117.3,4.8,72.7,29.1
2018-01-10 04:00:00+00:00,2,5794.2,117.4,5.0,72.7,29.1
2018-01-10 05:00:00+00:00,2,5798.3,117.5,4.1,72.7,29.1
2018-01-10 06:00:00+00:00,2,5803.2,117.6,4.9,72.7,29.1
2018-01-10 07:00:00+00:00,2,5807.8,117.7,4.6,72.7,29.1
2018-01-10 08:00:00+00:00,2,5812.8,117.8,5.0,72.7,29.1
2018-01-10 09:00:00+00:00,2,5816.8,117.8,4.0,72.7,29.2
2018-01-10 10:00:00+00:00,2,5820.8,117.9,4.0,72.7,29.1
2018-01-10 11:00:00+00:00,2,5825.2,118.0,4.4,72.7,29.1
2018-01-10 12:00:00+00:00,2,5828.8,118.0,3.6,72.7,29.2
2018-01-10 13:00:00+00:00,2,5832.9,118.1,4.1,72.7,29.2
2018-01-10 14:00:00+00:00,2,5837.0,118.2,4.1,72.7,29.2
2018-01-10 15:00:00+00:00,2,5841.7,118.3,4.7,72.7,29.2
2018-01-10 16:00:00+00:00,2,5846.9,118.4,5.2,72.7,29.2
2018-01-10 17:00:00+00:00,2,5852.2,118.5,5.3,72.7,29.2
2018-01-10 18:00:00+00:00,2,5857.2,118.6,5.0,72.7,29.2
2018-01-10 19:00:00+00:00,2,5862.0,118.7,4.8,72.7,29.2
2018-01-10 20:00:00+00:00,2,5866.1,118.8,4.1,72.7,29.2
2018-01-10 21:00:00+00:00,2,5870.2,118.9,4.1,72.7,29.2
2018-01-10 22:00:00+00:00,2,5874.8,119.0,4.6,72.7,29.2
2018-01-10 23:00:00+00:00,2,5878.9,119.1,4.1,72.7,29.2
2018-01-11 00:00:00+00:00,2,5882.6,119.2,3.7,72.7,29.2
2018-01-11 01:00:00+00:00,2,5887.3,119.2,4.7,72.8,29.2
2018-01-11 02:00:00+00:00,2,5891.8,119.3,4.5,72.7,29.2
2018-01-11 03:00:00+00:00,2,5895.8,119.4,4.0,72.7,29.2
2018-01-11 04:00:00+00:00,2,5900.6,119.5,4.8,72.7,29.2
2018-01-11 05:00:00+00:00,2,5904.6,119.6,4.0,72.7,29.2
2018-01-11 06:00:00+00:00,2,5908.7,119.7,4.1,72.7,29.2
2018-01-11 07:00:00+00:00,2,5912.9,119.8,4.2,72.7,29.2
2018-01-11 08:00:00+00:00,2,5917.9,119.9,5.0,72.7,29.2
2018-01-11 09:00:00+00:00,2,5922.9,120.0,5.0,72.7,29.2
2018-01-11 10:00:00+00:00,2,5926.9,120.0,4.0,72.8,29.2
2018-01-11 11:00:00+00:00,2,5931.3,120.1,4.4,72.8,29.2
2018-01-11 12:00:00+00:00,2,5935.1,120.2,3.8,72.7,29.2
2018-01-11 13:00:00+00:00,2,5938.9,120.3,3.8,72.7,29.2
2018-01-11 14:00:00+00:00,2,5944.1,120.4,5.2,72.7,29.2
2018-01-11 15:00:00+00:00,2,5947.8,120.4,3.7,72.8,29.2
2018-01-11 16:00:00+00:00,2,5951.9,120.5,4.1,72.8,29.2
2018-01-11 17:00:00+00:00,2,5955.9,120.6,4.0,72.7,29.2
2018-01-11 18:00:00+00:00,2,5960.1,120.7,4.2,72.7,29.2
2018-01-11 19:00:00+00:00,2,5963.6,120.8,3.5,72.7,29.2
2018-01-11 20:00:00+00:00,2,5968.1,120.8,4.5,72.8,29.2
2018-01-11 21:00:00+00:00,2,5971.8,120.9,3.7,72.8,29.2
2018-01-11 22:00:00+00:00,2,5976.0,121.0,4.2,72.8,29.2
2018-01-11 23:00:00+00:00,2,5979.8,121.1,3.8,72.7,29.2
2018-01-12 00:00:00+00:00,2,5983.4,121.1,3.6,72.8,29.2
2018-01-12 01:00:00+00:00,2,5987.9,121.2,4.5,72.8,29.2
2018-01-12 02:00:00+00:00,2,5991.9,121.3,4.0,72.8,29.2
2018-01-12 03:00:00+00:00,2,5996.4,121.4,4.5,72.8,29.2
2018-01-12 04:00:00+00:00,2,6000.8,121.5,4.4,72.8,29.2
2018-01-12 05:00:00+00:00,2,6005.2,121.6,4.4,72.7,29.2
2018-01-12 06:00:00+00:00,2,6009.7,121.7,4.5,72.7,29.2
2018-01-12 07:00:00+00:00,2,6014.7,121.8,5.0,72.7,29.2
2018-01-12 08:00:00+00:00,2,6018.9,121.9,4.2,72.7,29.2
2018-01-12 09:00:00+00:00,2,6023.7,121.9,4.8,72.8,29.2
2018-01-12 10:00:00+00:00,2,6027.7,122.0,4.0,72.8,29.2
2018-01-12 11:00:00+00:00,2,6032.5,122.1,4.8,72.8,29.2
2018-01-12 12:00:00+00:00,2,6038.0,122.2,5.5,72.8,29.2
2018-01-12 13:00:00+00:00,2,6042.9,122.3,4.9,72.8,29.2
2018-01-12 14:00:00+00:00,2,6048.3,122.4,5.4,72.8,29.2
2018-01-12 15:00:00+00:00,2,6053.0,122.5,4.7,72.8,29.2
2018-01-12 16:00:00+00:00,2,6056.9,122.6,3.9,72.8,29.2
2018-01-12 17:00:00+00:00,2,6060.5,122.6,3.6,72.8,29.2
2018-01-12 18:00:00+00:00,2,6065.0,122.7,4.5,72.8,29.2
2018-01-12 19:00:00+00:00,2,6068.8,122.8,3.8,72.8,29.2
2018-01-12 20:00:00+00:00,2,6073.1,122.9,4.3,72.8,29.2
2018-01-12 21:00:00+00:00,2,6077.4,123.0,4.3,72.8,29.2
2018-01-12 22:00:00+00:00,2,6082.0,123.0,4.6,72.8,29.2
2018-01-12 23:00:00+00:00,2,6085.9,123.1,3.9,72.8,29.2
2018-01-13 00:00:00+00:00,2,6090.1,123.2,4.2,72.8,29.2
2018-01-13 01:00:00+00:00,2,6095.4,123.3,5.3,72.8,29.2
2018-01-13 02:00:00+00:00,2,6100.7,123.4,5.3,72.8,29.2
2018-01-13 03:00:00+00:00,2,6105.2,123.5,4.5,72.8,29.2
2018-01-13 04:00:00+00:00,2,6110.2,123.6,5.0,72.8,29.2
2018-01-13 05:00:00+00:00,2,6115.1,123.7,4.9,72.8,29.2
2018-01-13 06:00:00+00:00,2,6119.3,123.8,4.2,72.8,29.2
2018-01-13 07:00:00+00:00,2,6124.4,123.9,5.1,72.8,29.2
2018-01-13 08:00:00+00:00,2,6129.7,124.0,5.3,72.8,29.2
2018-01-13 09:00:00+00:00,2,6135.5,124.1,5.8,72.8,29.2
2018-01-13 10:00:00+00:00,2,6140.0,124.2,4.5,72.8,29.2
2018-01-13 11:00:00+00:00,2,6145.1,124.3,5.1,72.8,29.2
2018-01-13 12:00:00+00:00,2,6150.7,124.4,5.6,72.8,29.2
2018-01-13 13:00:00+00:00,2,6156.2,124.5,5.5,72.8,29.2
2018-01-13 14:00:00+00:00,2,6161.8,124.6,5.6,72.9,29.2
2018-01-13 15:00:00+00:00,2,6165.7,124.7,3.9,72.8,29.2
2018-01-13 16:00:00+00:00,2,6170.4,124.8,4.7,72.8,29.2
2018-01-13 17:00:00+00:00,2,6174.9,124.9,4.5,72.8,29.2
2018-01-13 18:00:00+00:00,2,6179.9,125.0,5.0,72.8,29.2
2018-01-13 19:00:00+00:00,2,6185.2,125.1,5.3,72.8,29.2
2018-01-13 20:00:00+00:00,2,6189.6,125.2,4.4,72.8,29.2
2018-01-13 21:00:00+00:00,2,6193.9,125.3,4.3,72.8,29.2
2018-01-13 22:00:00+00:00,2,6198.2,125.4,4.3,72.8,29.2
2018-01-13 23:00:00+00:00,2,6203.3,125.4,5.1,72.9,29.2
2018-01-14 00:00:00+00:00,2,6207.8,125.5,4.5,72.9,29.2
2018-01-14 01:00:00+00:00,2,6213.0,125.6,5.2,72.9,29.2
2018-01-14 02:00:00+00:00,2,6217.8,125.7,4.8,72.9,29.2
2018-01-14 03:00:00+00:00,2,6223.7,125.9,5.9,72.8,29.2
2018-01-14 04:00:00+00:00,2,6228.9,126.0,5.2,72.8,29.2
2018-01-14 05:00:00+00:00,2,6233.9,126.1,5.0,72.8,29.2
2018-01-14 06:00:00+00:00,2,6238.3,126.2,4.4,72.8,29.2
2018-01-14 07:00:00+00:00,2,6243.2,126.3,4.9,72.9,29.2
2018-01-14 08:00:00+00:00,2,6249.3,126.4,6.1,72.9,29.2
2018-01-14 09:00:00+00:00,2,6254.7,126.5,5.4,72.9,29.2
2018-01-14 10:00:00+00:00,2,6259.9,126.6,5.2,72.9,29.2
2018-01-14 11:00:00+00:00,2,6265.3,126.7,5.4,72.9,29.2
2018-01-14 12:00:00+00:00,2,6271.2,126.8,5.9,72.9,29.3
2018-01-14 13:00:00+00:00,2,6280.5,127.0,9.3,72.9,29.2
2018-01-14 14:00:00+00:00,2,6293.5,127.2,13.0,72.9,29.2
2018-01-14 15:00:00+00:00,2,6298.8,127.3,5.3,72.9,29.2
2018-01-14 16:00:00+00:00,2,6304.5,127.4,5.7,72.9,29.3
2018-01-14 17:00:00+00:00,2,6310.2,127.5,5.7,72.9,29.3
2018-01-14 18:00:00+00:00,2,6316.8,127.6,6.6,72.9,29.3
2018-01-14 19:00:00+00:00,2,6322.4,127.7,5.6,73.0,29.3
2018-01-14 20:00:00+00:00,2,6327.7,127.9,5.3,72.9,29.3
2018-01-14 21:00:00+00:00,2,6333.3,128.0,5.6,72.9,29.3
2018-01-14 22:00:00+00:00,2,6338.9,128.1,5.6,73.0,29.3
2018-01-14 23:00:00+00:00,2,6344.5,128.2,5.6,73.0,29.3
2018-01-15 00:00:00+00:00,2,6350.0,128.4,5.5,72.9,29.3
2018-01-15 01:00:00+00:00,2,6356.3,128.5,6.3,73.0,29.3
2018-01-15 02:00:00+00:00,2,6362.5,128.6,6.2,73.0,29.3
2018-01-15 03:00:00+00:00,2,6368.3,128.7,5.8,73.0,29.3
2018-01-15 04:00:00+00:00,2,6374.7,128.9,6.4,73.0,29.3
2018-01-15 05:00:00+00:00,2,6380.8,129.0,6.1,73.0,29.3
2018-01-15 06:00:00+00:00,2,6386.7,129.1,5.9,73.0,29.4
2018-01-15 07:00:00+00:00,2,6394.4,129.3,7.7,73.0,29.3
2018-01-15 08:00:00+00:00,2,6399.8,129.4,5.4,73.0,29.4
2018-01-15 09:00:00+00:00,2,6406.2,129.5,6.4,73.0,29.4
2018-01-15 10:00:00+00:00,2,6413.0,129.7,6.8,73.0,29.4
2018-01-15 11:00:00+00:00,2,6419.8,129.8,6.8,73.0,29.4
2018-01-15 12:00:00+00:00,2,6426.1,129.9,6.3,73.0,29.4
2018-01-15 13:00:00+00:00,2,6432.0,130.1,5.9,73.0,29.4
2018-01-15 14:00:00+00:00,2,6438.2,130.2,6.2,73.0,29.4
2018-01-15 15:00:00+00:00,2,6443.7,130.3,5.5,73.1,29.4
2018-01-15 16:00:00+00:00,2,6449.0,130.5,5.3,73.0,29.4
2018-01-15 17:00:00+00:00,2,6454.7,130.6,5.7,73.0,29.4
2018-01-15 18:00:00+00:00,2,6460.6,130.7,5.9,73.0,29.4
2018-01-15 19:00:00+00:00,2,6466.5,130.8,5.9,73.1,29.4
2018-01-15 20:00:00+00:00,2,6471.9,130.9,5.4,73.1,29.4
2018-01-15 21:00:00+00:00,2,6477.6,131.1,5.7,73.0,29.4
2018-01-15 22:00:00+00:00,2,6483.9,131.2,6.3,73.1,29.5
2018-01-15 23:00:00+00:00,2,6489.2,131.3,5.3,73.1,29.5
2018-01-16 00:00:00+00:00,2,6495.1,131.5,5.9,73.0,29.5
2018-01-16 01:00:00+00:00,2,6501.0,131.6,5.9,73.1,29.5
2018-01-16 02:00:00+00:00,2,6506.8,131.7,5.8,73.1,29.5
2018-01-16 03:00:00+00:00,2,6512.0,131.9,5.2,73.0,29.5
2018-01-16 04:00:00+00:00,2,6518.1,132.0,6.1,73.1,29.5
2018-01-16 05:00:00+00:00,2,6523.8,132.1,5.7,73.1,29.5
2018-01-16 06:00:00+00:00,2,6528.8,132.2,5.0,73.1,29.5
2018-01-16 07:00:00+00:00,2,6535.3,132.4,6.5,73.1,29.5
2018-01-16 08:00:00+00:00,2,6541.0,132.5,5.7,73.1,29.5
2018-01-16 09:00:00+00:00,2,6546.9,132.6,5.9,73.1,29.5
2018-01-16 10:00:00+00:00,2,6551.5,132.7,4.6,73.1,29.5
2018-01-16 11:00:00+00:00,2,6556.5,132.8,5.0,73.1,29.5
2018-01-16 12:00:00+00:00,2,6561.0,132.9,4.5,73.1,29.5
2018-01-16 13:00:00+00:00,2,6565.5,133.0,4.5,73.1,29.5
2018-01-16 14:00:00+00:00,2,6570.6,133.1,5.1,73.1,29.5
2018-01-16 15:00:00+00:00,2,6576.3,133.2,5.7,73.1,29.5
2018-01-16 16:00:00+00:00,2,6581.7,133.3,5.4,73.1,29.6
2018-01-16 17:00:00+00:00,2,6586.8,133.4,5.1,73.1,29.6
2018-01-16 18:00:00+00:00,2,6592.2,133.6,5.4,73.1,29.5
2018-01-16 19:00:00+00:00,2,6596.8,133.7,4.6,73.1,29.5
2018-01-16 20:00:00+00:00,2,6600.9,133.7,4.1,73.1,29.6
2018-01-16 21:00:00+00:00,2,6605.1,133.8,4.2,73.1,29.6
2018-01-16 22:00:00+00:00,2,6609.0,133.9,3.9,73.1,29.6
2018-01-16 23:00:00+00:00,2,6613.8,134.0,4.8,73.1,29.6
2018-01-17 00:00:00+00:00,2,6617.8,134.1,4.0,73.1,29.6
2018-01-17 01:00:00+00:00,2,6622.8,134.2,5.0,73.1,29.6
2018-01-17 02:00:00+00:00,2,6627.5,134.3,4.7,73.1,29.6
2018-01-17 03:00:00+00:00,2,6632.1,134.4,4.6,73.1,29.6
2018-01-17 04:00:00+00:00,2,6637.3,134.5,5.2,73.1,29.6
2018-01-17 05:00:00+00:00,2,6641.8,134.6,4.5,73.1,29.6
2018-01-17 06:00:00+00:00,2,6647.0,134.7,5.2,73.1,29.6
2018-01-17 07:00:00+00:00,2,6652.2,134.8,5.2,73.1,29.6
2018-01-17 08:00:00+00:00,2,6657.8,134.9,5.6,73.1,29.6
2018-01-17 09:00:00+00:00,2,6662.7,135.0,4.9,73.1,29.6
2018-01-17 10:00:00+00:00,2,6668.1,135.1,5.4,73.1,29.6
